,Player,Height,Weight,College,USA,YearsPro,DraftRound,DraftNum,Season
400,Noah Vonleh,205.74,111.13004,1,1,4,1,9,2018
401,Norman Powell,193.04,97.52228,1,1,3,2,46,2018
402,OG Anunoby,203.2,106.59412,1,0,1,1,23,2018
403,Okaro White,203.2,97.52228,1,1,2,Undrafted,Undrafted,2018
404,Omari Johnson,205.74,99.79024,1,0,1,Undrafted,Undrafted,2018
405,Omer Asik,213.36,115.66596,0,0,10,2,36,2018
406,Omri Casspi,205.74,102.0582,0,0,9,1,23,2018
407,Otto Porter Jr.,203.2,89.811216,1,1,5,1,3,2018
408,P.J. Tucker,198.12,111.13004,1,1,12,2,35,2018
409,PJ Dozier,198.12,92.98636,1,1,1,Undrafted,Undrafted,2018
410,Pascal Siakam,205.74,104.32616,1,0,2,1,27,2018
411,Pat Connaughton,195.58,95.25431999999999,1,1,3,2,41,2018
412,Patrick Beverley,185.42,83.91452,0,1,9,2,42,2018
413,Patrick McCaw,200.66,83.91452,1,1,2,2,38,2018
414,Patrick Patterson,205.74,104.32616,1,1,8,1,14,2018
415,Patty Mills,182.88,83.91452,1,0,9,2,55,2018
416,Pau Gasol,213.36,113.398,0,0,17,1,3,2018
417,Paul George,205.74,99.79024,1,1,8,1,10,2018
418,Paul Millsap,203.2,111.583632,1,1,12,2,47,2018
419,Paul Zipser,203.2,102.511792,0,0,2,2,48,2018
420,Quincy Acy,200.66,108.86208,1,1,6,2,37,2018
421,Quincy Pondexter,200.66,102.0582,1,1,8,1,26,2018
422,Quinn Cook,187.96,81.19296800000002,1,1,2,Undrafted,Undrafted,2018
423,RJ Hunter,195.58,83.91452,1,1,3,1,28,2018
424,Rajon Rondo,185.42,84.368112,1,1,12,1,21,2018
425,Ramon Sessions,190.5,86.18248,1,1,11,2,56,2018
426,Rashad Vaughn,198.12,91.625584,1,1,3,1,17,2018
427,Raul Neto,185.42,81.19296800000002,0,0,5,2,47,2018
428,Raymond Felton,185.42,92.98636,1,1,13,1,5,2018
429,Reggie Bullock,200.66,92.98636,1,1,5,1,25,2018
430,Reggie Hearn,195.58,95.25431999999999,1,1,1,Undrafted,Undrafted,2018
431,Reggie Jackson,190.5,94.347136,1,1,7,1,24,2018
432,Richard Jefferson,200.66,105.68693600000002,1,1,17,1,13,2018
433,Richaun Holmes,208.28,106.59412,1,1,3,2,37,2018
434,Ricky Rubio,193.04,86.18248,0,0,9,1,5,2018
435,Robert Covington,205.74,102.0582,1,1,5,Undrafted,Undrafted,2018
436,Robin Lopez,213.36,125.644984,1,1,10,1,15,2018
437,Rodney Hood,203.2,93.439952,1,1,4,1,23,2018
438,Rodney McGruder,193.04,90.7184,1,1,2,Undrafted,Undrafted,2018
439,Rodney Purvis,193.04,92.98636,1,1,1,Undrafted,Undrafted,2018
440,Ron Baker,193.04,99.79024,1,1,2,Undrafted,Undrafted,2018
441,Rondae Hollis-Jefferson,200.66,97.068688,1,1,3,1,23,2018
442,Royce O'Neale,198.12,102.511792,1,1,1,Undrafted,Undrafted,2018
443,Rudy Gay,203.2,104.32616,1,1,12,1,8,2018
444,Rudy Gobert,215.9,111.13004,0,0,5,1,27,2018
445,Russell Westbrook,190.5,90.7184,1,1,10,1,4,2018
446,Ryan Anderson,208.28,108.86208,1,1,10,1,21,2018
447,Ryan Arcidiacono,190.5,88.45044,1,1,1,Undrafted,Undrafted,2018
448,Salah Mejri,218.44,106.59412,0,0,3,Undrafted,Undrafted,2018
449,Sam Dekker,205.74,104.32616,1,1,3,1,18,2018
450,Scotty Hopson,200.66,92.532768,1,1,1,Undrafted,Undrafted,2018
451,Sean Kilpatrick,193.04,96.161504,1,1,4,Undrafted,Undrafted,2018
452,Semi Ojeleye,200.66,106.59412,1,1,1,2,37,2018
453,Serge Ibaka,208.28,106.59412,0,0,10,1,24,2018
454,Shabazz Muhammad,198.12,100.243832,1,1,5,1,14,2018
455,Shabazz Napier,185.42,79.3786,1,1,4,1,24,2018
456,Shane Larkin,180.34,79.3786,1,1,5,1,18,2018
457,Shaquille Harrison,193.04,86.18248,1,1,1,Undrafted,Undrafted,2018
458,Shaun Livingston,200.66,87.089664,0,1,14,1,4,2018
459,Shelvin Mack,190.5,92.079176,1,1,7,2,34,2018
460,Sindarius Thornwell,195.58,97.52228,1,1,1,2,48,2018
461,Skal Labissiere,210.82,102.0582,1,0,2,1,28,2018
462,Solomon Hill,200.66,102.0582,1,1,5,1,23,2018
463,Spencer Dinwiddie,198.12,90.7184,1,1,4,2,38,2018
464,Stanley Johnson,200.66,111.13004,1,1,3,1,8,2018
465,Stephen Curry,190.5,86.18248,1,1,9,1,7,2018
466,Sterling Brown,198.12,104.32616,1,1,1,2,46,2018
467,Steven Adams,213.36,115.66596,1,0,5,1,12,2018
468,T.J. McConnell,187.96,86.18248,1,1,3,Undrafted,Undrafted,2018
469,T.J. Warren,203.2,97.52228,1,1,4,1,14,2018
470,TJ Leaf,208.28,104.32616,1,1,1,1,18,2018
471,Taj Gibson,205.74,106.59412,1,1,9,1,26,2018
472,Tarik Black,205.74,113.398,1,1,4,Undrafted,Undrafted,2018
473,Taurean Prince,203.2,99.79024,1,1,2,1,12,2018
474,Terrance Ferguson,200.66,83.46092800000002,0,1,1,1,21,2018
475,Terrence Ross,200.66,93.439952,1,1,6,1,8,2018
476,Terry Rozier,187.96,86.18248,1,1,3,1,16,2018
477,Thabo Sefolosha,200.66,99.79024,0,0,12,1,13,2018
478,Thaddeus Young,203.2,104.32616,1,1,11,1,12,2018
479,Thomas Bryant,208.28,112.490816,1,1,1,2,42,2018
480,Thon Maker,215.9,101.151016,0,0,2,1,10,2018
481,Tim Frazier,185.42,77.11064,0,1,4,Undrafted,Undrafted,2018
482,Tim Hardaway Jr.,198.12,92.98636,1,1,5,1,24,2018
483,Tim Quarterman,198.12,86.18248,1,1,2,Undrafted,Undrafted,2018
484,Timofey Mozgov,215.9,124.7378,0,0,8,Undrafted,Undrafted,2018
485,Timothe Luwawu-Cabarrot,198.12,90.7184,0,0,2,1,24,2018
486,Tobias Harris,205.74,106.59412,1,1,7,1,19,2018
487,Tomas Satoransky,200.66,95.25431999999999,0,0,6,2,32,2018
488,Tony Allen,193.04,96.615096,1,1,14,1,25,2018
489,Tony Bradley,208.28,112.490816,1,1,1,1,28,2018
490,Tony Parker,187.96,83.91452,0,0,17,1,28,2018
491,Tony Snell,200.66,100.243832,1,1,5,1,20,2018
492,Torrey Craig,198.12,97.52228,1,1,1,Undrafted,Undrafted,2018
493,Travis Wear,208.28,102.0582,1,1,1,Undrafted,Undrafted,2018
494,Treveon Graham,195.58,99.336648,1,1,2,Undrafted,Undrafted,2018
495,Trevor Ariza,203.2,97.52228,1,1,14,2,43,2018
496,Trevor Booker,203.2,103.418976,1,1,8,1,23,2018
497,Trey Burke,185.42,86.636072,1,1,5,1,9,2018
498,Trey Lyles,208.28,106.140528,1,1,3,1,12,2018
499,Trey McKinney-Jones,195.58,99.79024,1,1,1,Undrafted,Undrafted,2018
500,Tristan Thompson,205.74,107.954896,1,0,7,1,4,2018
501,Troy Daniels,193.04,92.98636,1,1,5,Undrafted,Undrafted,2018
502,Troy Williams,200.66,98.883056,1,1,2,Undrafted,Undrafted,2018
503,Tyler Cavanaugh,205.74,107.954896,1,1,1,Undrafted,Undrafted,2018
504,Tyler Dorsey,195.58,83.007336,1,1,1,2,41,2018
505,Tyler Ennis,190.5,87.996848,1,0,4,1,18,2018
506,Tyler Johnson,193.04,86.18248,1,1,4,Undrafted,Undrafted,2018
507,Tyler Lydon,205.74,99.79024,1,1,1,1,24,2018
508,Tyler Ulis,177.8,72.57472,1,1,2,2,34,2018
509,Tyler Zeller,213.36,113.398,1,1,6,1,17,2018
510,Tyreke Evans,198.12,99.79024,1,1,9,1,4,2018
511,Tyrone Wallace,195.58,89.811216,1,1,2,2,60,2018
512,Tyson Chandler,215.9,108.86208,0,1,17,1,2,2018
513,Tyus Jones,187.96,83.46092800000002,1,1,3,1,24,2018
514,Udonis Haslem,203.2,106.59412,1,1,14,Undrafted,Undrafted,2018
515,Vander Blue,195.58,90.7184,1,1,1,Undrafted,Undrafted,2018
516,Victor Oladipo,193.04,95.25431999999999,1,1,5,1,2,2018
517,Vince Carter,198.12,99.79024,1,1,20,1,5,2018
518,Vincent Hunter,203.2,94.347136,1,1,1,Undrafted,Undrafted,2018
519,Wade Baldwin IV,193.04,91.625584,1,1,2,1,17,2018
520,Walt Lemon Jr.,190.5,81.64656,0,1,1,Undrafted,Undrafted,2018
521,Wayne Ellington,195.58,90.7184,1,1,9,1,28,2018
522,Wayne Selden,195.58,104.32616,1,1,2,Undrafted,Undrafted,2018
523,Wes Iwundu,200.66,88.45044,1,1,1,2,33,2018
524,Wesley Johnson,200.66,97.52228,1,1,8,1,4,2018
525,Wesley Matthews,195.58,99.79024,1,1,9,Undrafted,Undrafted,2018
526,Will Barton,198.12,86.18248,1,1,6,2,40,2018
527,Willie Cauley-Stein,213.36,108.86208,1,1,3,1,6,2018
528,Willie Reed,210.82,111.13004,1,1,3,Undrafted,Undrafted,2018
529,Willy Hernangomez,210.82,108.86208,0,0,3,2,35,2018
530,Wilson Chandler,205.74,102.0582,1,1,11,1,23,2018
531,Xavier Munford,193.04,78.471416,1,1,1,Undrafted,Undrafted,2018
532,Xavier Rathan-Mayes,193.04,94.347136,1,0,1,Undrafted,Undrafted,2018
533,Xavier Silas,195.58,92.98636,1,1,7,Undrafted,Undrafted,2018
534,Yogi Ferrell,182.88,81.64656,1,1,2,Undrafted,Undrafted,2018
535,Zach Collins,213.36,104.32616,1,1,1,1,10,2018
536,Zach LaVine,195.58,83.91452,1,1,4,1,13,2018
537,Zach Randolph,205.74,113.398,1,1,17,1,19,2018
538,Zaza Pachulia,210.82,122.46984,0,0,15,2,42,2018
539,Zhou Qi,215.9,95.25431999999999,0,0,2,2,43,2018
